	ZWY1	ZWY2	ZWY3	ZWY5	ZWY6	ZWY7	ZWY8	ZWY9	ZWY10	ZWY11	ZWY12	ZS2	ZS3	ZS4	ZS5	ZS6	ZS7	ZS8	ZS9	DS1	DS2	DS3	DS4	DS5	DS6	DS7	DS8	DS9	DS10	SJC1	SJC2	SJC3	SJC4	SJC7	SJC8	NMS1	NMS2	NMS3	NMS4	NMS5	NMS7	NMS8	NMS9	NMS10	YG1	YG2	PP1	PP2	SSBD1	SSBD2	YR1	YR2	EZ1	EZ2	CG1	CG2	BJF1	BJF2	BFS1	BFS2	XYR1	XYR2	YXZ1	YXZ2	GSR1	GSR2	JGL1	JGL2	SGT1	SGT2	ZMR1	ZMR2	YBT1	YBT2	WLM1	WLM2	QLG1	qLG2	SMG1	SMG2	ZDS1	ZDS2	HGS1	HGS2	NS1	NS2	YS3	DSS1	DSS3	W1-1	W1-2	W2-1	W2-2	W3-1	W3-2	W4-1	W4-2	W5-1	W5-2	ZF01	ZF02	ZF03	ZF04	ZF05	ZF06	ZF07	ZF08	ZF09	ZF10	ZF11	ZF12	ZF13	ZF14	ZF15	ZF16	DF02	ZF17	ZF18	ZF19	ZF20	ZF21	ZF22	ZF23	ZF24	DF03	ZF25	ZF26	ZF27	ZF28	DF04	DF05	DF06	DF07	ECHYM2	ECHYM3	ECHYM4	ECHYM5	ECHYM6	SWF14	SWM18	XGBM19	XGBW28	YYF7-1	YYF7-2	HYM12-1	HYM3-1	HYF30-1	TYM13-1	TYM3-1	PYG	PPP	PSS	PXY	PZZ	PBJ	PBF	PYY	PXZ	PGD	PGT	PMR	PBT	PLM	PGS	PMG	PTS	PMM	PSZ	PKC	ZWYF1	ZWYF2	ZWYF3	ZWYF4	ZWYF5	ZWYF6	ZWYF7	ZWYF8	ZWYF9	ZWYF10	ZWYF11	ZWYF12	ZWYF13	ZWYF14	ZWYF15	ZWYF16	ZWYF17	ZWYF18	ZWYF19	ZWYF20	ZWYF21	ZWYF22	ZWYF23	ZWYF24	ZWYF25	ZWYF26	ZWYF27	ZWYF28	ZWYF29	ZWYF30	ZWYF31	ZWYF32	ZWYF33	ZWYF34	ZWYF35	ZWYF36	ZWYF37	ZWYF38	ZWYF39	ZWYF40	ZWYS1	MZSS2	HSS1	ASLS1	ASLS2	WTW1	WTW2	JQW1	JQW2	HSW1	HSW2	HSLW1	HSLW2	MZSR1	MZSR2	ZWYR1	ZWYR2	STYR2	HWD1	HWD2	HWD3	HWD4	HWD5	HWD6	HWD7	HWD8	HWD9	HWD10
ZWY1	0.0	0.50032045417	0.505796888516	0.450719368904	0.652942604767	0.351942389855	0.461088193994	0.485480182028	0.476647991668	0.45015030091	0.465589242438	0.580688286404	0.550295386152	0.722408672362	0.620760249433	0.707828324547	0.628000477769	0.713424955667	0.633045402745	0.555041091312	0.617938411631	0.669610197084	0.501088135137	0.637280552869	0.533286788737	0.746769326579	0.629837189045	0.711429779987	0.605451562335	0.496117470352	0.647900544755	0.519944084332	0.5046474391	0.554576431356	0.491033592561	0.417749630277	0.658228654919	0.597163489413	0.613083156173	0.519669351832	0.599412386782	0.475825995256	0.602851980873	0.52601289613	0.949003416954	0.92965094064	0.947144203179	0.944173112547	0.928645642892	0.946085034397	0.69308842703	0.827738548586	0.868805622147	0.94740126625	0.93971078249	0.954388363491	0.928792437479	0.944088946047	0.946772102735	0.934212195836	0.917078219263	0.949157142529	0.929661143148	0.947359658496	0.905315897091	0.947189922481	0.925458135344	0.942127803449	0.924559609485	0.93549850336	0.930550289542	0.870356426869	0.930066674232	0.941706697915	0.937536275023	0.938051880216	0.885291506995	0.948248477973	0.935193761531	0.897396763744	0.914075253423	0.861496471334	0.927520716796	0.946085034397	0.926343379576	0.94116223648	0.925254972804	0.938924098684	0.888397572454	0.948524610953	0.931617056714	0.946711620946	0.932056885044	0.916883897859	0.932567170362	0.923723996032	0.845161747973	0.873464406015	0.89871638911	0.506321418318	0.520316164208	0.5317810333	0.574411320656	0.441809971515	0.476905535771	0.460075163406	0.609823837809	0.494099079585	0.50047459974	0.48120095395	0.517818546655	0.56185463309	0.563027893999	0.531470123273	0.497519013564	0.491452823871	0.581401192088	0.482103981122	0.53371394647	0.537764014896	0.554310074063	0.507233551145	0.472697814918	0.470410407721	0.551085256274	0.56017947452	0.527910936511	0.506549302306	0.456098683723	0.539630027574	0.576799377282	0.529544969091	0.48581053068	0.860893716011	0.926974448911	0.917886311431	0.917242866334	0.742991490763	0.637812705409	0.656902606312	0.6492285479	0.628835539034	0.663713800226	0.6672739405	0.72458224748	0.744401327765	0.659626046553	0.696756705797	0.706638124561	0.741355353767	0.749551216178	0.794592675531	0.781113785734	0.783489473214	0.772247048639	0.720926127573	0.854453815491	0.767803737343	0.778289643969	0.783248347699	0.728423220452	0.79779867547	0.845459501174	0.743394925058	0.829010541173	0.953716523815	0.879081214382	0.857914549849	0.92122599414	0.464025976425	0.55803867935	0.479096712543	0.449348128837	0.499410239142	0.492149326507	0.51167065226	0.506457720004	0.4594550598	0.563215554136	0.520574486647	0.434652296877	0.513190246974	0.466829105258	0.482649448107	0.535330794845	0.481386032243	0.577183896067	0.543884527914	0.49063346221	0.491454011983	0.520912010859	0.477563806014	0.404153399873	0.46701176711	0.451153952248	0.433788767577	0.460868851933	0.508972186264	0.513831682044	0.550190063827	0.479075181379	0.538359036037	0.6258384621	0.4629946079	0.57138972974	0.540443860418	0.441691148485	0.570533613827	0.555582811141	0.914716703103	0.920362603757	0.915438132915	0.936903711539	0.939732999638	0.897414609944	0.929040808696	0.919567596134	0.838434648332	0.909287756369	0.936720920903	0.920346027391	0.911804298599	0.944691309198	0.944190643541	0.95094485965	0.909095988349	0.926419113314	0.679046574758	0.690759897058	0.664603014544	0.688898611891	0.66404672828	0.66392252286	0.677429178051	0.676017842539	0.883092780507	0.657890970253
ZWY2	0.50032045417	0.0	0.438993975549	0.549409326058	0.761996181319	0.491999429995	0.541227741993	0.616535776807	0.6297775265	0.57877175207	0.619484719719	0.674972743761	0.640514413617	0.7959103853	0.716310249727	0.774677827968	0.745592709222	0.761314852523	0.716489649451	0.6576073363	0.695839376338	0.743486845064	0.563972902934	0.737020506891	0.575876831152	0.809848978307	0.748646582058	0.779403406006	0.707510828748	0.584319990611	0.577790424812	0.583805757128	0.561991279588	0.58870113	0.477319216391	0.507258966021	0.755975881467	0.679196951259	0.723567035695	0.614791357864	0.710522338703	0.57510839329	0.70386467539	0.62076503019	0.935940292022	0.918049100417	0.933968840609	0.92849539134	0.908767887568	0.930430077488	0.636079770664	0.811533908845	0.834121835296	0.932951964221	0.920233785955	0.930518257991	0.915597308023	0.928336306177	0.933298163867	0.913961933542	0.890667885467	0.936222453734	0.915662980503	0.9328731812	0.881363231858	0.929565714403	0.917169549964	0.933439378468	0.916736957968	0.916413996255	0.912187089183	0.843190951864	0.913922105932	0.932561476321	0.923341526186	0.922916197717	0.856259785874	0.9345430929	0.93231424915	0.879699886664	0.884609093471	0.828663609388	0.92335549917	0.930430077488	0.928365306387	0.933204055137	0.905466687948	0.935854205549	0.882725172073	0.936820877103	0.904540673212	0.933188758554	0.910438282394	0.90956064026	0.915551817048	0.899514323531	0.822810078007	0.876034884056	0.905041453133	0.476627414678	0.492617551439	0.525899409373	0.513431156722	0.52025427949	0.538180715606	0.516348738579	0.496729961031	0.455468064912	0.51216950694	0.592525317856	0.587676272873	0.556555185959	0.516295927478	0.513627280346	0.566391659396	0.508934534048	0.608063375951	0.545337031664	0.573809136977	0.474712090657	0.61059879025	0.457744443326	0.486892713386	0.485419362296	0.491360799052	0.685201445026	0.595711529394	0.533193019147	0.531792016733	0.54951949758	0.550373897395	0.533482664877	0.559609443296	0.850485760643	0.907445944435	0.894072666962	0.893812161445	0.792967597828	0.592102827245	0.593307081605	0.611632670839	0.564898968318	0.617100787983	0.671659411755	0.660309742876	0.777419637279	0.656532283003	0.678830435682	0.713596882356	0.769640864773	0.77699626157	0.781061159931	0.758520232486	0.750136585637	0.788056363067	0.720252066082	0.808888276727	0.730860923802	0.784299508646	0.771535252394	0.728165062147	0.781149899131	0.85014523917	0.76842720527	0.828102022485	0.928947112313	0.853624919166	0.83822320783	0.886193361443	0.553564126696	0.587645298579	0.490127415673	0.520580095206	0.599511136036	0.544130637912	0.539028708972	0.593699790114	0.458318676158	0.623584937257	0.674849367586	0.513850789319	0.627821146878	0.535832247938	0.642263798061	0.516575292617	0.541604140099	0.662858214662	0.588333312816	0.532919554347	0.505280459783	0.609924349662	0.518861135736	0.597524277326	0.513779205976	0.4639510691	0.476433343783	0.536562525201	0.50904512456	0.488029928725	0.542288965788	0.534934935131	0.619465107477	0.718078913966	0.574090924973	0.708564121239	0.517007612668	0.527751217918	0.668750332923	0.700992943408	0.890666919432	0.90852964163	0.899122413424	0.939250448698	0.938537927014	0.844611423424	0.90642306544	0.909334704018	0.842085455834	0.900806125767	0.932568383533	0.911176704426	0.894214092253	0.936810487001	0.941210594558	0.945706331268	0.896856537936	0.913178660684	0.598203426201	0.633409608239	0.59224968809	0.635629704334	0.616939597178	0.617349855511	0.613905686443	0.631639842381	0.856642094353	0.641192917055
ZWY3	0.505796888516	0.438993975549	0.0	0.536860550197	0.726428136818	0.449026493732	0.510112888905	0.572487944289	0.572696017405	0.551367048381	0.582270769613	0.655695295035	0.622878067946	0.774711843909	0.676089925872	0.773899810319	0.72648591161	0.735491772802	0.699246533118	0.646331614554	0.696617852553	0.733729227945	0.596569872423	0.713106540149	0.585488270455	0.791697699032	0.724082360424	0.776711370536	0.706084080486	0.573629736453	0.594156032153	0.585883245751	0.586703993542	0.578539582008	0.495659622485	0.537664249572	0.713080134595	0.68399865963	0.70080273526	0.600129833641	0.659549718517	0.586696867765	0.703526264936	0.576534561064	0.943910529745	0.903327282586	0.932299372856	0.927353607794	0.909819728436	0.93973089724	0.605136265024	0.818415481276	0.834319456548	0.941632771479	0.913287773166	0.93994435053	0.899684633917	0.927211203317	0.931688484645	0.924824183712	0.903650363179	0.944126965456	0.908865434421	0.941573077217	0.862711438304	0.910442860685	0.910835882113	0.923814583671	0.909876387429	0.926702946874	0.912859023096	0.833809854404	0.914360847211	0.931629175452	0.922929871604	0.922516786402	0.846602470299	0.942842276727	0.92695262484	0.877343503791	0.899061707198	0.8292028392	0.911535012209	0.93973089724	0.923221023922	0.928230951637	0.892014238083	0.930761985023	0.892237134861	0.937751538646	0.907661283887	0.931588962488	0.921909098788	0.902127206112	0.899946852534	0.885136175022	0.836840940559	0.868616037601	0.900978933534	0.501968097836	0.488919946003	0.534796946513	0.446203280143	0.474730520262	0.524647336391	0.429016675883	0.464335908739	0.474001596891	0.533669568599	0.531155677372	0.545385640982	0.548301333221	0.528433213393	0.503604449356	0.539985791258	0.546164528097	0.606795080291	0.550059980671	0.537019997294	0.423239594476	0.583642975729	0.474562315996	0.51515389177	0.479082755652	0.541497063155	0.640505747077	0.511928331474	0.521936724935	0.528885174351	0.562141777638	0.561308210758	0.513744840982	0.578864233654	0.815961979992	0.894420357355	0.877707896576	0.881348266319	0.755121650816	0.64601612326	0.644163447013	0.661533558918	0.663793214353	0.669074342542	0.685074606851	0.719867796018	0.798438760676	0.67622683348	0.718685175567	0.746706042529	0.762505066147	0.753057702028	0.777220115604	0.772997310037	0.747774717008	0.793219606359	0.736006424141	0.79051960779	0.743851968351	0.793038002201	0.791537326632	0.730655261211	0.787360728584	0.844591795008	0.756927045926	0.822400955869	0.938774170809	0.83335537087	0.828747946106	0.899724508459	0.530105990198	0.535368186566	0.558451705229	0.467365356831	0.576435562429	0.474095242311	0.570806430299	0.575461910639	0.562768332199	0.614746669836	0.656816864628	0.507872590894	0.609410435534	0.492602900722	0.611252779837	0.450899609826	0.521285773573	0.654037810154	0.496772236071	0.598237560877	0.471195415187	0.610627782093	0.503328207519	0.588701817315	0.534916501789	0.494429147312	0.50003926765	0.555535368171	0.489531289642	0.429211537897	0.559587545605	0.505631267964	0.620160896456	0.714956549229	0.532659217045	0.678209156677	0.442247123909	0.486095053795	0.660163484056	0.669196762173	0.876049233721	0.897631926643	0.894877375788	0.931367830733	0.93431956107	0.865391462943	0.893639721543	0.903404998559	0.847431522727	0.894427345581	0.927349456733	0.906709012215	0.890310723122	0.935656354582	0.932372480015	0.944763048184	0.887962822556	0.916178954192	0.638004158161	0.658292682043	0.627046316512	0.657848589844	0.693603323893	0.679241603467	0.626512441904	0.645358636884	0.891086919971	0.62373133038
ZWY5	0.450719368904	0.549409326058	0.536860550197	0.0	0.600750916351	0.548334145376	0.497242680089	0.463995176827	0.496692472029	0.42305012981	0.486368490516	0.514583413727	0.502517182931	0.664046938962	0.564610888998	0.679985703736	0.611644622343	0.672493936421	0.572858721402	0.519524922838	0.5568538899	0.62571034628	0.514303887269	0.570603630651	0.493658640325	0.700056882903	0.585713178376	0.665394246091	0.5823118827	0.489284676475	0.626073705635	0.493196000343	0.469616837189	0.523911513597	0.49808810575	0.450047222814	0.610905037554	0.563779336456	0.603848653571	0.489661573837	0.557512908069	0.463601356113	0.570642952894	0.50643348199	0.951055808201	0.930107012584	0.949461668075	0.947145433181	0.934012082789	0.948788782298	0.738830713327	0.849514365197	0.884309085738	0.949805424355	0.940563442325	0.955512575367	0.931508275355	0.947080480677	0.949169066567	0.939003575014	0.924713741686	0.951176534884	0.932359206773	0.949773141533	0.91222578034	0.946721221429	0.931459810336	0.942587613656	0.925820141891	0.939980411443	0.930146727936	0.880284653369	0.934663349497	0.944045322454	0.941092395731	0.941695667936	0.895025149866	0.950464844583	0.938508945245	0.906842110824	0.922526568697	0.876946331254	0.936533025846	0.948788782298	0.930815183563	0.943203773016	0.92631581978	0.941014913634	0.887244269197	0.950671304952	0.92959183545	0.949121575288	0.937292023735	0.919435876885	0.932556149451	0.927166898192	0.848209922854	0.874784773277	0.90176881169	0.501697726365	0.511618422959	0.479278273204	0.590015461604	0.471486263685	0.508824036061	0.483949294745	0.647195913371	0.513768564881	0.462539993339	0.465995500981	0.491743917475	0.591889912426	0.556236839759	0.522978641263	0.466622274397	0.528214011999	0.521016083866	0.483494436005	0.505269970636	0.54967576986	0.558335671698	0.552016660286	0.48829328521	0.483045960729	0.607684354716	0.550484578104	0.481576019492	0.521339491976	0.478600285305	0.565121039809	0.558516923288	0.5931233846	0.53679381078	0.859904922342	0.928958797858	0.928670863597	0.925042072545	0.777970470328	0.64261366643	0.670611288691	0.654751701665	0.646847349598	0.669557064515	0.649656877686	0.707048936833	0.698278097544	0.685221520958	0.70202927255	0.719972890358	0.711084364015	0.720537099881	0.75394919187	0.752439312276	0.761768360354	0.752557496676	0.694438784229	0.870291037997	0.750121574301	0.767993845896	0.762335702649	0.726355921666	0.785428029654	0.828900215114	0.720682775075	0.813628739488	0.954984049116	0.889770574645	0.865866946248	0.92461088099	0.481941945002	0.569724329245	0.50335637172	0.533026768366	0.496009393476	0.554327988249	0.573687142745	0.512999341893	0.513151466006	0.583667156153	0.538445461232	0.493336913771	0.520150407456	0.486297967815	0.499686485252	0.580582507487	0.478135831077	0.579134467288	0.555683940116	0.521601782452	0.5291269482	0.514944482902	0.544232329006	0.490422387722	0.530109771333	0.503991277522	0.474017816952	0.503778723845	0.536649303614	0.544727483123	0.625476239151	0.523361405475	0.54278801033	0.597241510697	0.491489389632	0.550544836342	0.581101572334	0.494397705667	0.56151543517	0.528709591871	0.919222156209	0.923717141688	0.921708143105	0.939246157374	0.941864807223	0.909324382592	0.931644883361	0.920145942234	0.83784038342	0.91018959687	0.934894074426	0.920799585316	0.913297820694	0.946571755056	0.944232678622	0.951921757063	0.911861863746	0.932517563885	0.703678569068	0.678565347681	0.678613210599	0.694666932456	0.7010224084	0.6645076587	0.716968950727	0.680377721069	0.899209197075	0.659767145175
ZWY6	0.652942604767	0.761996181319	0.726428136818	0.600750916351	0.0	0.698491261826	0.610395457278	0.546531258724	0.544245260383	0.537777550879	0.513818395431	0.511108773722	0.57006780963	0.545163374695	0.555539671056	0.604749863561	0.519612694397	0.672248243253	0.534203959352	0.523711245052	0.57979621296	0.599926251587	0.635064580806	0.467484305383	0.607105501146	0.671547502619	0.461181978617	0.583128658741	0.495046595893	0.574670490538	0.709745246531	0.596908834911	0.586286519752	0.614868856248	0.699128183315	0.617236780409	0.575710875448	0.5170763612	0.543882115495	0.537842880374	0.535391714625	0.570012433274	0.498619712029	0.606194043889	0.9538665634	0.921046750066	0.942520249024	0.946253360209	0.930642059942	0.952749980155	0.823764411048	0.869778927183	0.892497096382	0.953358686112	0.946660266738	0.964468795092	0.919578544545	0.94811888085	0.933300626991	0.943070169838	0.939114123967	0.941913992787	0.941071140202	0.953243091903	0.918647369555	0.948690650059	0.930660234018	0.946076262127	0.912505560016	0.940231430953	0.920755049633	0.896080400959	0.941831045235	0.923346369901	0.930688533635	0.938390570772	0.896103590708	0.946866710972	0.932092815082	0.906879288659	0.941698753848	0.903810019042	0.928900942741	0.952676722979	0.9391772814	0.951286970534	0.924610846024	0.929541601089	0.893149929971	0.950098571057	0.940166048867	0.935474829297	0.950492306956	0.909957113877	0.931799789069	0.923774343703	0.903055467366	0.875588541021	0.897763049345	0.640564112151	0.667981263388	0.633243708163	0.722524499753	0.631860415166	0.662122865576	0.677563740474	0.77007981327	0.69154429538	0.633811784505	0.55724180722	0.584078457467	0.687453672668	0.703339402895	0.667304940276	0.571797897534	0.691025635267	0.597390592248	0.619003300975	0.622225555778	0.708301405343	0.59557022743	0.725525801526	0.636328925224	0.68263128545	0.745811131101	0.563425421618	0.641500393979	0.66605970863	0.639732441223	0.674945826341	0.659723731158	0.725482905152	0.662415158008	0.853650698364	0.930535948205	0.912909277171	0.908452317843	0.794447150176	0.775587017819	0.789346588332	0.751271934456	0.77382048342	0.795021508306	0.725357190742	0.792718453745	0.688983657492	0.752636837033	0.797189870508	0.789699190259	0.717004431429	0.760741853682	0.77850540374	0.778931638644	0.822811724549	0.748677266165	0.726148339881	0.904065689225	0.810224541225	0.792096938829	0.798991637738	0.777693831591	0.809864823025	0.818176275747	0.729304301088	0.837621077529	0.96424494332	0.899915594211	0.893008137051	0.946843305568	0.630128027062	0.6904475099	0.678344675075	0.680723974078	0.586750822792	0.701387131319	0.708380144745	0.612839984325	0.669881747802	0.660683421933	0.529204813999	0.620820165467	0.543836812777	0.639406568586	0.584541373105	0.717039470469	0.582715778046	0.601922464596	0.696759267057	0.668265492508	0.682518286181	0.588189084781	0.708756796948	0.592027602815	0.679415304213	0.669219852362	0.655805729506	0.646393108072	0.736186108497	0.711496369491	0.733485714374	0.713820573223	0.610505582615	0.57747178895	0.604506638015	0.479292561257	0.732172095601	0.632472178665	0.520921995816	0.47866286228	0.929347621392	0.935869404629	0.929807461905	0.939938136464	0.94449633491	0.935377671247	0.942530489603	0.926113614524	0.854920475516	0.906811632791	0.926478895192	0.916235529684	0.909370980484	0.940327593758	0.931271195866	0.957886557085	0.908322796269	0.946229481346	0.800207078074	0.784274919036	0.792370017593	0.813683105419	0.779701312212	0.782419194689	0.800223710476	0.768106518082	0.890116924288	0.782980815839
ZWY7	0.351942389855	0.491999429995	0.449026493732	0.548334145376	0.698491261826	0.0	0.495472069673	0.531086101365	0.531105970248	0.514295079327	0.529122292503	0.627052135276	0.575970788017	0.747697523569	0.64373781893	0.73944593183	0.6970606241	0.728043296016	0.653417404249	0.595269570931	0.657393486605	0.716994013501	0.52343661249	0.698523707229	0.543641528719	0.76633708753	0.690948654758	0.732257250776	0.669010514846	0.522508288285	0.604578874802	0.54821178499	0.551487321091	0.562735277793	0.489286447664	0.466524902136	0.68451314854	0.65217105736	0.67260820162	0.531113550257	0.62388853268	0.539092764169	0.649380116897	0.546350905186	0.941435601016	0.898597466748	0.931072312504	0.92657339487	0.905956603239	0.937553816701	0.637545439506	0.802191150851	0.828539025667	0.939312756934	0.924709386117	0.947141334184	0.898286036979	0.92644482302	0.92195434643	0.92432083565	0.905278283162	0.932960613314	0.919188621827	0.939257361835	0.875718159894	0.930097583652	0.900238635809	0.933225035329	0.894869683471	0.917266612976	0.899054763955	0.838960870508	0.9148241705	0.919749433103	0.904644869082	0.911266297763	0.853617571286	0.933572291308	0.918526673165	0.863744175584	0.894206431654	0.825576820945	0.907742741027	0.937553816701	0.916215559009	0.930527622509	0.896219813938	0.923894298284	0.894537365751	0.932094880337	0.909096109303	0.918178464937	0.921709298209	0.900666851786	0.908697975507	0.894122574636	0.84601497919	0.864706838986	0.8943854606	0.502362215725	0.526688560256	0.565509106182	0.558412473014	0.487596418266	0.540186381839	0.484918741724	0.543675594193	0.511963426493	0.485145134607	0.552129472751	0.560217320237	0.519540840127	0.53316639481	0.539747089917	0.51709707648	0.552005550809	0.586671386772	0.497497967397	0.540049730906	0.538977412176	0.584484745457	0.504918106229	0.535021306063	0.472559000005	0.588460180912	0.620339355392	0.515889016211	0.457986930381	0.476896251749	0.56737126832	0.580071774173	0.507901013196	0.499662907551	0.826357995159	0.901487467746	0.885595463015	0.882224599611	0.749282767215	0.671829556663	0.685362970529	0.697568494376	0.665080418093	0.679234916166	0.676719860207	0.749367236841	0.761006407659	0.677948987856	0.694083673535	0.718598724205	0.748782285094	0.763326940141	0.776322558927	0.780089470669	0.760216861862	0.78225769136	0.706794645616	0.806791077685	0.740695023335	0.780605649115	0.78631196976	0.725983475355	0.789025925158	0.840987836537	0.760086372669	0.815398939833	0.946236926361	0.846964514709	0.825220642359	0.911304233526	0.516465266716	0.563054429327	0.530880927546	0.463990587572	0.550472311226	0.509479256017	0.468281740236	0.517994578725	0.519858784055	0.591431656606	0.581293057875	0.464575581097	0.586430159839	0.464638184655	0.554796343301	0.484329346683	0.520133300613	0.60179910325	0.546827629336	0.544974523325	0.463356599251	0.557633966286	0.528083088318	0.536990978615	0.509340337398	0.48875259425	0.487646361862	0.515763473187	0.487211499714	0.420735015851	0.574666656288	0.470487718932	0.563875975633	0.667322582631	0.504910016177	0.636422412422	0.473413568159	0.483123448875	0.628461234944	0.621911228687	0.89196702454	0.901391217561	0.890126891592	0.926734289635	0.929350787529	0.881320072651	0.904993218223	0.897703589535	0.83827540589	0.895839383326	0.925054082247	0.895953033822	0.884675023081	0.932671390936	0.936249573198	0.940195807338	0.894585526983	0.914600316735	0.672337350589	0.681570133443	0.670886570082	0.683292820624	0.686210326371	0.675906293676	0.680093005956	0.670879232855	0.869691535926	0.639337254297
ZWY8	0.461088193994	0.541227741993	0.510112888905	0.497242680089	0.610395457278	0.495472069673	0.0	0.474017813382	0.518517443103	0.454088624175	0.492578894355	0.544035963437	0.535451866394	0.662158724736	0.567235435316	0.68483423574	0.612281153312	0.668409868461	0.576619354885	0.535815093159	0.585528970761	0.655057928941	0.478050982357	0.598687123156	0.514224303085	0.705244779861	0.626276095129	0.693663050585	0.5847777333	0.492042502173	0.568627035016	0.48559221894	0.534152961467	0.520021844671	0.500446146656	0.486754728335	0.633452939767	0.541374610284	0.584570228374	0.521656455781	0.596303923089	0.510373739195	0.552364466954	0.482710178721	0.954953839361	0.924426453344	0.929394946035	0.940413413286	0.924275706028	0.952837038113	0.696879031333	0.830541125648	0.848066036933	0.953786649089	0.931813442932	0.953092205762	0.90437098033	0.937458939764	0.916816645231	0.934841558621	0.928140091645	0.933118287939	0.94234124807	0.953756503219	0.896063129872	0.93483320177	0.916596503527	0.952888989892	0.904934849747	0.929613610437	0.908073695635	0.837098861672	0.898053242017	0.896455083878	0.927373527203	0.922113334014	0.869659828606	0.941606416269	0.911001576893	0.886580437059	0.913004981029	0.855623485707	0.926463430255	0.952837038113	0.905736670728	0.909855410864	0.901982787967	0.900599367014	0.873633100581	0.932736137818	0.890212421322	0.92214714176	0.941068797167	0.883805614431	0.916304705886	0.893006962009	0.853659797281	0.856096418764	0.880158386904	0.475681626074	0.519572236469	0.530749338208	0.54625432311	0.441577108825	0.477178977583	0.446487767697	0.608397555483	0.511643676872	0.467600692734	0.448966622649	0.50400411875	0.517370651546	0.575901937968	0.514109512489	0.480988979895	0.554225702116	0.573848102423	0.513846418225	0.516668910343	0.489664959277	0.510909878909	0.537870528736	0.475939200721	0.471965187952	0.547361089348	0.517785617257	0.520682834897	0.529547804127	0.497104438366	0.50422647692	0.542650292911	0.546811160302	0.566296310901	0.812959351581	0.89031543529	0.873973859964	0.901762582496	0.775674627235	0.669607598261	0.681062420122	0.668314359896	0.665371547415	0.698018721406	0.678664831631	0.700989970189	0.737302806537	0.700884811263	0.731408632038	0.740623213675	0.700086353191	0.723277937774	0.758952653104	0.769800578391	0.760722561606	0.728915006653	0.693338364905	0.847833980116	0.761646473317	0.761728249869	0.768702459231	0.705830081871	0.773339484601	0.800944542359	0.682304334236	0.80669442665	0.952523083839	0.88419577291	0.861285214773	0.924811080918	0.492664810122	0.492254300148	0.554981577539	0.508182519901	0.527520013526	0.562375326681	0.552719858268	0.489483331451	0.515191990095	0.563084479241	0.560665425931	0.491306362068	0.546400256401	0.499054023524	0.555353677731	0.509001466539	0.485051420448	0.555727342133	0.544115314186	0.52849559351	0.527096851361	0.552183105656	0.49391527596	0.532842295532	0.545088160551	0.517440012349	0.464748294347	0.509738296649	0.548142968519	0.512982492619	0.627096521218	0.575294764658	0.567277489823	0.600241546887	0.524824965583	0.580833929192	0.536141749083	0.526985814487	0.576472219615	0.582612336436	0.899596446991	0.918164774622	0.906125944057	0.908332076411	0.919647865609	0.897451904911	0.906755825987	0.881228579693	0.820090709376	0.875864793135	0.906220879576	0.900773591951	0.871403073958	0.91715506281	0.927171136303	0.921978368862	0.884505409359	0.928996782783	0.691651049475	0.703565449674	0.683727511081	0.705421091298	0.704488995452	0.69275558034	0.674429522505	0.64924665993	0.867419322477	0.655581607433
